Date,HeatRisk,ED Visits,EMS Calls,Random Numbers
5/16/2023,1,752,10226,944
5/17/2023,0,985,9707,1016
5/18/2023,1,714,9557,1024
5/19/2023,0,970,9640,956
5/20/2023,1,1096,10218,1006
5/21/2023,1,1140,10470,930
5/22/2023,0,679,10501,905
5/23/2023,0,721,8999,977
5/24/2023,0,826,8752,1044
5/25/2023,0,840,9898,1084
5/26/2023,0,796,10005,998
5/27/2023,0,995,11062,1138
5/28/2023,0,955,10274,1017
5/29/2023,0,704,10598,992
5/30/2023,0,769,9926,1007
5/31/2023,0,822,9552,949
6/1/2023,0,1033,10029,953
6/2/2023,0,936,10370,974
6/3/2023,1,1036,11239,1079
6/4/2023,1,984,11180,980
6/5/2023,0,714,9757,968
6/6/2023,0,741,9846,1002
6/7/2023,0,802,9915,925
6/8/2023,0,809,9168,1004
6/9/2023,0,939,9751,1051
6/10/2023,0,871,11218,1127
6/11/2023,0,1030,10636,1019
6/12/2023,1,663,10616,991
6/13/2023,0,910,9266,1019
6/14/2023,0,837,9700,953
6/15/2023,0,765,10359,1088
6/16/2023,1,915,9278,1025
6/17/2023,1,988,10655,1005
6/18/2023,0,955,10575,956
6/19/2023,1,832,9944,1028
6/20/2023,1,876,10298,984
6/21/2023,1,916,9680,993
6/22/2023,1,659,9238,1047
6/23/2023,1,845,8931,1027
6/24/2023,1,1036,10424,924
6/25/2023,1,1043,11007,1034
6/26/2023,1,859,9636,952
6/27/2023,1,801,9533,1017
6/28/2023,1,922,8423,1040
6/29/2023,1,893,9188,1011
6/30/2023,1,797,9544,1024
7/1/2023,1,1004,11236,1010
7/2/2023,1,1140,10600,1029
7/3/2023,1,677,9644,964
7/4/2023,1,719,10291,919
7/5/2023,1,791,9834,948
7/6/2023,1,895,11552,967
7/7/2023,1,937,9941,1047
7/8/2023,1,1094,11053,1018
7/9/2023,1,1002,9961,1056
7/10/2023,1,876,10430,1045
7/11/2023,1,723,9950,1046
7/12/2023,2,751,10423,963
7/13/2023,2,883,9882,995
7/14/2023,2,947,10220,1027
7/15/2023,2,1117,10857,957
7/16/2023,1,1054,10944,1011
7/17/2023,2,746,9958,978
7/18/2023,1,709,9643,999
7/19/2023,2,622,9977,1004
7/20/2023,2,929,9575,925
7/21/2023,1,894,8897,1024
7/22/2023,1,1047,10481,1015
7/23/2023,2,1132,10627,1011
7/24/2023,1,785,9361,973
7/25/2023,2,846,10816,924
7/26/2023,2,838,10540,1011
7/27/2023,2,868,10070,940
7/28/2023,2,807,10811,1061
7/29/2023,2,1108,10325,998
7/30/2023,2,1111,10985,1107
7/31/2023,2,718,10138,992
8/1/2023,2,924,9954,986
8/2/2023,2,881,9619,991
8/3/2023,1,807,10318,1006
8/4/2023,1,1000,10105,979
8/5/2023,1,975,10757,999
8/6/2023,2,1196,10653,953
8/7/2023,2,955,10008,1003
8/8/2023,2,828,9374,994
8/9/2023,1,900,8966,984
8/10/2023,1,871,10713,1057
8/11/2023,1,911,10699,1021
8/12/2023,1,1159,11072,1045
8/13/2023,1,1287,9952,1065
8/14/2023,1,889,9529,955
8/15/2023,1,877,9906,1031
8/16/2023,1,915,9357,1005
8/17/2023,1,904,8869,1000
8/18/2023,1,1026,9495,951
8/19/2023,1,1056,10945,931
8/20/2023,1,1289,11372,978
8/21/2023,1,768,8983,1002
8/22/2023,1,915,9625,1014
8/23/2023,1,933,9795,1000
8/24/2023,1,1016,9806,977
8/25/2023,1,937,8822,1016
8/26/2023,1,1099,10585,1031
8/27/2023,2,1354,11954,986
8/28/2023,2,993,10043,965
8/29/2023,2,908,9757,1063
8/30/2023,2,914,9199,991
8/31/2023,2,913,10105,1006
9/1/2023,1,1171,9967,1010
9/2/2023,1,1205,10052,1019
9/3/2023,1,1204,11386,925
9/4/2023,1,977,9752,1065
9/5/2023,1,892,9226,1029
9/6/2023,1,916,9937,957
9/7/2023,1,1134,9728,1108
9/8/2023,2,1020,8822,939
9/9/2023,2,1229,10908,1019
9/10/2023,2,1274,10487,1022
9/11/2023,2,1024,9183,990
9/12/2023,1,931,9085,1025
9/13/2023,1,972,9477,1061
9/14/2023,1,889,9431,1031
9/15/2023,1,1018,9913,945
9/16/2023,0,1236,10645,966
9/17/2023,1,1191,10413,998
9/18/2023,1,907,10399,928
9/19/2023,1,978,9377,964
9/20/2023,1,1037,8731,983
9/21/2023,1,966,8985,1061
9/22/2023,1,1190,9531,1044
9/23/2023,1,1327,10241,1021
9/24/2023,1,1201,10902,986
9/25/2023,1,1181,9379,935
9/26/2023,1,,9640,949
9/27/2023,1,,9576,925
9/28/2023,1,,10151,938
9/29/2023,1,,9160,984
9/30/2023,0,,9865,1035
10/1/2023,0,,10051,1053
10/2/2023,1,,8646,976
10/3/2023,1,,9904,1039
10/4/2023,1,,9758,947
10/5/2023,2,,8748,1012
10/6/2023,2,,10416,1048
10/7/2023,2,,10154,984
10/8/2023,1,,10991,1017
10/9/2023,1,,8632,1017
10/10/2023,1,,9278,1036
10/11/2023,1,,9173,938
10/12/2023,1,,8618,957
10/13/2023,1,,9102,882
10/14/2023,1,,9912,982
10/15/2023,1,,9936,1038
10/16/2023,1,,9099,1041
10/17/2023,1,,9448,958
10/18/2023,1,,10382,1009
10/19/2023,1,,10102,963
10/20/2023,1,,9794,1013
10/21/2023,1,,9521,1017
10/22/2023,1,,10044,985
10/23/2023,1,,8919,1054
10/24/2023,1,,8072,1014
10/25/2023,0,,9250,996
10/26/2023,0,,9573,1117
10/27/2023,1,,10198,982
10/28/2023,1,,10558,1117
10/29/2023,1,,9392,942
10/30/2023,1,,10010,985
10/31/2023,1,,9362,994
11/1/2023,1,,9064,1053
11/2/2023,1,,9497,986
11/3/2023,1,,8634,1090
11/4/2023,1,,9959,913
11/5/2023,1,,9831,1013
11/6/2023,1,,9444,1025
11/7/2023,0,,9073,1061
11/8/2023,1,,9473,1083
11/9/2023,1,,9463,983
11/10/2023,1,,10061,990
11/11/2023,1,,9268,989
11/12/2023,1,,9015,907
11/13/2023,1,,8305,965
11/14/2023,1,,8647,1120
11/15/2023,0,,8530,1073
11/16/2023,1,,9261,974
11/17/2023,1,,8733,1016
11/18/2023,0,,10048,1033
11/19/2023,1,,10142,1059
11/20/2023,1,,8654,1023
11/21/2023,1,,8227,1004
11/22/2023,1,,8651,1105
11/23/2023,0,,9753,928
11/24/2023,0,,9794,975
11/25/2023,0,,10456,1008
11/26/2023,0,,9372,960
11/27/2023,1,,9465,1021
11/28/2023,0,,9703,966
11/29/2023,0,,8441,1020
11/30/2023,0,,8929,1005
12/1/2023,0,,8409,1073
12/2/2023,0,,10052,948
12/3/2023,0,,9603,979
12/4/2023,1,,8864,963
12/5/2023,1,,9087,1007
12/6/2023,1,,9349,1025
12/7/2023,0,,8580,1031
12/8/2023,0,,8242,998
12/9/2023,0,,8604,1059
12/10/2023,1,,9405,971
12/11/2023,1,,9169,993
12/12/2023,0,,8956,911
12/13/2023,0,,9808,1003
12/14/2023,1,,4692,1018
12/15/2023,1,,4842,975
12/16/2023,1,,6223,974
12/17/2023,1,,5590,986
12/18/2023,1,,3803,1021
12/19/2023,0,,4627,954
12/20/2023,0,,4822,979
12/21/2023,0,,5244,918
12/22/2023,0,,5419,969
12/23/2023,0,,5317,973
12/24/2023,0,,5706,901
12/25/2023,0,,5231,1060
12/26/2023,0,,4186,978
12/27/2023,0,,4659,1000
12/28/2023,0,,3701,986
12/29/2023,0,,4063,1000
12/30/2023,0,,4778,1028
12/31/2023,0,,5460,938
